"field_date","site_reach","site","TM_atx_category","TAC_atx_category","NT_atx_category","temp_C","DO_mg_L","cond_uS_cm","oPhos_ug_P_L","nitrate_mg_N_L","ammonium_mg_N_L","DIN_mg_N_L","assumed_pH","TDC_mg_L","DOC_mg_L","Cl_mg_L","SO4_mg_L","Br_mg_L","Na_mg_L","K_mg_L","Mg_mg_L","Ca_mg_L","TM_ATX_all_ug_orgmat_g","TAC_ATX_all_ug_orgmat_g","mean_ATX_all_ug_orgmat_g"
"2022-08-23","SFE-M-1S","SFE-M","medium",NA,"medium",24.2,-0.89866758566969,0.491184338470905,-1.17152221024882,-0.0199738261639063,-0.22867282928159,-0.167367543331813,0.916342843891068,1.27322665066631,-0.768293632910296,0.879843198791604,0.60264129684259,0.0334091729719017,0.713724492739023,0.635854602639321,0.0869562157800764,2.92146597281496,0.77829605642272,NA,0.629197005611052
"2022-08-23","SFE-M-3","SFE-M","medium","medium","medium",24.71,-0.0726525792737096,0.573361406755602,-1.37634340887146,0.416596945704328,-0.225809623513753,0.032820594530063,0.577127151261375,0.438419233744114,-1.01034528269097,0.884071221324193,0.561077820779262,0.246392650667776,0.723193782314904,0.685744733000252,0.129850254515224,0.706101739067042,0.697109416609112,0.445159822431156,0.618937123334213
"2022-08-23","SFE-M-4","SFE-M",NA,NA,NA,27.38,1.82815580093226,0.366132278037671,-1.16555422660597,1.14421489881805,-0.199563570641915,0.381332946748345,1.17727799206775,-0.431084209322201,-0.95919746383851,0.512005238456322,0.0816134361915781,-0.28606604357191,0.278137172248454,-0.0875522875941834,-0.0929604466923489,-1.26114170050111,NA,NA,NA
"2022-09-01","RUS-1S","RUS",NA,"medium","medium",20.53,-0.942934199088552,0.339335407944835,0.953557405297462,-0.893115369900375,-0.156138283163055,-0.513567491317368,-0.962390222981072,0.335382550043389,0.205195839521123,0.389392585011228,0.534358443309979,-0.179574304723973,0.555902999807657,0.735634863361182,0.990114031370133,0.521783434819216,NA,0.350518785670386,0.575143725333639
"2022-09-01","RUS-2","RUS",NA,"low","low",22.69,-0.24971903294916,0.453668720340934,0.91369127456322,-0.74759177927763,-0.246806465811224,-0.510264056699185,-0.336145867357025,-0.0241944481775045,0.143242143446306,-0.0439797245791904,-0.0193264342479341,0.0334091729719017,0.0398267179220919,-0.0376621572332521,0.518279605283507,-0.70641449637063,NA,0.139786304106982,0.342812275050722
"2022-09-01","RUS-3","RUS",NA,"medium","medium",22.8,0.916263564503687,0.416153102210964,0.764491683491952,-0.602068188654885,-0.497814171458261,-0.617956025251943,0.420566062355367,0.516222443885477,0.408826592511217,0.37670851741346,0.504670246121887,0.459376128363651,0.521182271362757,0.835415124083045,1.01632705504161,-1.11935838954124,NA,0.839615503947669,1.11437027950767
"2022-09-06","SFE-M-1S","SFE-M","medium","none","medium",22.466,-2.04428754094986,NA,-0.100149786684262,1.2897384894408,-0.131323833175135,0.494640754152015,-0.59708101553371,-0.0599418690532663,-0.990270364117895,1.02782398743223,0.656080051781156,0.246392650667776,0.745288791325296,0.635854602639321,0.206106323377709,0.521783434819216,1.0669447852762,-1.08991179736574,0.657624526736363
"2022-09-06","SFE-M-3","SFE-M","low",NA,"low",24.115,-0.429441483429743,NA,-0.129512266207088,-0.165497416786651,-0.330316634039801,-0.303799393062762,0.18572442899635,0.375335549845711,-1.09054890474132,-0.857874062102659,-1.27365276544481,-0.818524737811596,-1.16750770300285,-2.55711374046028,-1.04496980639743,-0.321827265391992,0.38222012975722,NA,0.227782766823423
"2022-09-06","SFE-M-4","SFE-M",NA,NA,NA,27.42,1.36070036322907,NA,-0.656843300889378,1.87183285193178,0.109185451323167,0.925408628363048,0.8902493290734,0.211317971709864,-0.908625958437904,0.964403649443393,0.534358443309979,0.246392650667776,0.650595895566477,0.785524993722113,0.17989329970623,0.135423912453579,NA,NA,NA
"2022-09-15","RUS-1S","RUS",NA,"medium","medium",18.757,-0.757014422729329,NA,2.03734323483915,-0.602068188654885,-0.212447996597181,-0.420410635084614,-1.09285779706941,0.772762758405647,0.238814124212884,0.321744224489797,0.406699195401184,0.672359606059525,0.51802584150413,0.785524993722113,0.921006968963506,0.376455541085352,NA,0.758034424493709,1.02442756937315
"2022-09-15","RUS-2","RUS",NA,"none","none",19.924,0.262888350441272,NA,2.15813522377045,-0.45654459803214,-0.115099000490725,-0.28695187651003,-0.544893985898374,1.00406959936646,0.369445173300869,0.177991458381756,0.296852865805244,0.672359606059525,0.357047918714136,0.486184211556527,0.778026839846347,0.216949316255502,NA,-1.08991179736574,-1.01292340084387
"2022-09-15","RUS-3","RUS",NA,"medium","medium",20.066,1.32263107568885,NA,1.30733947564565,0.562120536327073,-0.226286824475059,0.0985589434319001,-0.101304233998008,0.493091759789396,0.370405695720634,0.292148066761671,0.326541062993336,0.672359606059525,0.495930832493738,0.735634863361182,0.847133902252973,0.153146826323562,NA,0.523928268428485,0.766326766140177
"2022-09-17","SFE-M-1S","SFE-M","medium","none","medium",19.96,-1.67775998184168,0.623382230928895,-0.640132946689396,1.14421489881805,-0.297389767709676,0.313612537075599,-1.11895131188708,0.556175443687798,-1.19438137831787,1.17157675354028,0.623423034874255,0.0334091729719017,0.783165949628824,0.536074341917458,0.427725523509306,-1.17252713115119,1.07558101764162,-1.08991179736574,0.666377158258676
"2022-09-17","SFE-M-3","SFE-M","low",NA,"low",19.66,-0.597654614421423,0.542991620650387,-0.775725535054965,-0.0199738261639063,-0.225809623513753,-0.165385482560904,-0.07521071918034,-0.274426394307835,-1.18131827340907,1.26882127178983,0.688737068688057,0.459376128363651,0.805260958639215,0.935195384804907,0.227553342745283,1.09600584420668,0.454352138170234,NA,0.30088697058834
"2022-09-17","SFE-M-4","SFE-M",NA,NA,NA,20.64,0.930428880797723,0.57693432276798,-0.81869501728349,0.271073355081583,0.0261524840558961,0.141173250006458,0.342285517902358,0.305943497557469,-1.11763563697868,1.15889268594251,0.709518806719721,0.459376128363651,0.770540230194314,0.336513820473733,0.239468353505046,1.08182751311069,NA,NA,NA
"2022-09-22","SAL-1S","SAL",NA,NA,NA,16.59,NA,-1.64899235294359,0.646564326709221,-0.893115369900375,-0.123688617794236,-0.491104135913725,-1.7712891823288,-1.5895109246432,-1.27285606001264,-1.66542636582724,-1.90898018526998,-0.818524737811596,-1.86823513161812,-1.90854204576817,-1.68838038742465,-0.155231875014148,NA,NA,NA
"2022-09-22","SAL-2","SAL",NA,NA,NA,18.25,NA,-1.62219548285075,-0.807952646726359,-0.165497416786651,0.163586360912068,0.0381060899191554,-0.127397748815676,-1.74848180806717,-1.08180815072146,-1.3610087434808,-1.47850132604265,-0.818524737811596,-1.52734070688637,-0.361948004579305,-1.38335611197471,-0.328916430939985,NA,NA,NA
"2022-09-22","SAL-3","SAL",NA,"none","none",17.33,NA,-1.66149755898691,-0.476848914221,-0.238259212098023,0.207488849352234,0.0354633422246091,-0.753642104439723,-1.51549273553574,-1.13929541754437,-1.57029585884398,-1.77983652750178,-0.925016476659534,-1.74986901191959,-1.45953087251979,-1.59663480457447,-0.243846444364065,NA,-1.08991179736574,-1.01292340084387
